name,type,gu_name,dong_name,latitude,longitude
세븐일레븐 영신로점,편의점,영등포구,영등포동,37.5218126260848,126.902644495513
세븐일레븐 여의3호점,편의점,영등포구,여의동,37.52977078436847,126.92148010115048
세븐일레븐 당산2호점,편의점,영등포구,당산1동,37.5238372754492,126.89640412199
세븐일레븐 당산리슈빌점,편의점,영등포구,당산1동,37.5246138814861,126.898412178644
세븐일레븐 여의아이비피아점,편의점,영등포구,여의동,37.5303067631008,126.919963525817
세븐일레븐 대림두암점,편의점,영등포구,대림3동,37.49500280712758,126.89682957356028
세븐일레븐 대림2호점,편의점,영등포구,대림3동,37.5027461688767,126.895935657726
세븐일레븐 대림88타워점,편의점,영등포구,대림2동,37.49343441122375,126.89816380954088
세븐일레븐 대림중앙점,편의점,영등포구,대림3동,37.5025455198591,126.897279485951
세븐일레븐 대림이가채점,편의점,영등포구,대림1동,37.4930890069001,126.906497081617
세븐일레븐 대림역본점,편의점,영등포구,대림2동,37.4914729962748,126.896181976141
세븐일레븐 신길아너스점,편의점,영등포구,신길6동,37.49467175723437,126.9107447130556
세븐일레븐 신길우성점,편의점,영등포구,신길6동,37.4990167353351,126.90998637494
세븐일레븐 신길미소점,편의점,영등포구,신길6동,37.4983035529528,126.915424455341
세븐일레븐 신길점,편의점,영등포구,신길3동,37.5063426910056,126.901914741222
세븐일레븐 도림에코빌점,편의점,영등포구,도림동,37.5085289909506,126.899252842199
세븐일레븐 영등포아트자이점,편의점,영등포구,도림동,37.5089348053923,126.900745257112
세븐일레븐 하나아파텔점,편의점,영등포구,도림동,37.5080545559,126.895557315478
세븐일레븐 문래창작촌점,편의점,영등포구,문래동,37.5153231520027,126.894764446964
세븐일레븐 신길2호점,편의점,영등포구,신길3동,37.5067609735809,126.90437637611
세븐일레븐 영등포푸르지오점,편의점,영등포구,영등포본동,37.5130894891283,126.904205425185
세븐일레븐 문래윤서점,편의점,영등포구,문래동,37.51740755344159,126.9003992133287
세븐일레븐 신길행촌주유소점,편의점,영등포구,신길3동,37.50862034190123,126.90624359003904
세븐일레븐 영등포영일점,편의점,영등포구,영등포본동,37.5141939897186,126.906289780227
세븐일레븐 문래하우스디점,편의점,영등포구,문래동,37.5163464656398,126.886727375073
세븐일레븐 문래SK점,편의점,영등포구,문래동,37.5176319732762,126.88743580152304
세븐일레븐 영등포역점,편의점,영등포구,영등포본동,37.514912708348,126.908225360399
세븐일레븐 문래건영점,편의점,영등포구,문래동,37.51867966314521,126.8920731867355
세븐일레븐 영등포역사점,편의점,영등포구,영등포본동,37.5159400226611,126.90728978376308
세븐일레븐 문래파라곤점,편의점,영등포구,문래동,37.51854501836468,126.88778170087612
세븐일레븐 신길가마산로점,편의점,영등포구,신길3동,37.5077959884876,126.909799396256
세븐일레븐 영등포본점,편의점,영등포구,영등포동,37.517637622108616,126.90628660528829
세븐일레븐 당산3호점,편의점,영등포구,당산1동,37.52106538761434,126.8990583879804
세븐일레븐 영등포영신점,편의점,영등포구,영등포동,37.51971248123042,126.90385703534024
세븐일레븐 영등포2호점,편의점,영등포구,영등포동,37.517611572719154,126.90753091556697
세븐일레븐 롯데뉴스테이문래점,편의점,영등포구,문래동,37.51804296865163,126.88477580850764
세븐일레븐 영등포메인점,편의점,영등포구,영등포동,37.5175831862186,126.90926728293212
세븐일레븐 신길정원점,편의점,영등포구,신길4동,37.50583895935768,126.91212818486068
세븐일레븐 신길클래시안점,편의점,영등포구,신길4동,37.50506383440622,126.91177849196396
세븐일레븐 문래아르디세점,편의점,영등포구,문래동,37.5208879723102,126.887200143293
세븐일레븐 영등포시장점,편의점,영등포구,영등포동,37.5192190304548,126.907618295663
세븐일레븐 영등포6호점,편의점,영등포구,영등포동,37.518870714901546,126.90926119926225
세븐일레븐 영등포헤스티아점,편의점,영등포구,영등포동,37.517158125728216,126.91072924948509
세븐일레븐 S영등포시장역점,편의점,영등포구,영등포동,37.52249524013122,126.90554748943586
세븐일레븐 비즈센터점,편의점,영등포구,양평1동,37.5254343099683,126.888976194837
세븐일레븐 영등포중흥점,편의점,영등포구,양평1동,37.52366110224048,126.8860997844272
세븐일레븐 양평우림센터점,편의점,영등포구,양평1동,37.5257612986976,126.887942847573
세븐일레븐 양평행운점,편의점,영등포구,양평1동,37.5227660347506,126.883866947793
세븐일레븐 장훈고점,편의점,영등포구,영등포본동,37.5130120348546,126.91609217162193
세븐일레븐 오목교투웨니점,편의점,영등포구,양평1동,37.52415143959938,126.88352542231031
세븐일레븐 신길대신점,편의점,영등포구,신길1동,37.5117844881654,126.916829874793
세븐일레븐 영등포성애점,편의점,영등포구,신길1동,37.512053848,126.922055155182
세븐일레븐 신길경천점,편의점,영등포구,신길1동,37.511731720566,126.92000598604
세븐일레븐 여의도메리어트호텔점,편의점,영등포구,여의동,37.521153424467336,126.91855815406645
세븐일레븐 양평미소점,편의점,영등포구,양평1동,37.52655865651159,126.88509983822212
세븐일레븐 여의도한강2호점,편의점,영등포구,여의동,37.52820753981992,126.93160933143936
세븐일레븐 여의IFC점,편의점,영등포구,여의동,37.52460959702852,126.9266995218344
세븐일레븐 여의도한강1호점,편의점,영등포구,여의동,37.52312144577844,126.94001346797484
세븐일레븐 여의점,편의점,영등포구,여의동,37.5307821302228,126.92490027525128
세븐일레븐 여의서울점,편의점,영등포구,여의동,37.526133125681135,126.9310795187579
세븐일레븐 전경련회관점,편의점,영등포구,여의동,37.5222303289509,126.920180300537
세븐일레븐 여의1호점,편의점,영등포구,여의동,37.5234241613374,126.933256272294
세븐일레븐 여의도공원점,편의점,영등포구,여의동,37.525889800877344,126.92092644471664
세븐일레븐 여의도시범아파트점,편의점,영등포구,여의동,37.51968540581667,126.93728438749936
세븐일레븐 여의금강점,편의점,영등포구,여의동,37.52859535545639,126.92069732331096
세븐일레븐 여의역점,편의점,영등포구,여의동,37.52272161039005,126.92395019610714
세븐일레븐 신영증권점,편의점,영등포구,여의동,37.5212303760874,126.928891731372
세븐일레븐 여의백상점B,편의점,영등포구,여의동,37.5216182196034,126.926619869145
세븐일레븐 금융감독원점,편의점,영등포구,여의동,37.5230600217616,126.921328760442
세븐일레븐 S여의나루역점,편의점,영등포구,여의동,37.5271469283993,126.932949765675
세븐일레븐 여의아일렉스점,편의점,영등포구,여의동,37.5209823620652,126.924163498156
세븐일레븐 여의홍우점,편의점,영등포구,여의동,37.52088230856679,126.93146556692716
세븐일레븐 여의진주점,편의점,영등포구,여의동,37.51840750297088,126.93347792612984
세븐일레븐 여의도성모병원점,편의점,영등포구,여의동,37.5183336546355,126.936821738034
세븐일레븐 S여의도역점,편의점,영등포구,여의동,37.5216383206217,126.924208083141
롯데ATM 세븐일레븐 여의아일렉스(CD),편의점,영등포구,여의동,37.5210146876137,126.923991521055
세븐일레븐 숙대역점,편의점,용산구,남영동,37.54346266732087,126.97209026035098
세븐일레븐 숙대입구점,편의점,용산구,청파동,37.545307465663,126.970254149446
세븐일레븐 후암메인점,편의점,용산구,후암동,37.5468304228312,126.975331048171
세븐일레븐 청파제일점,편의점,용산구,청파동,37.5498167030313,126.969232742342
세븐일레븐 용산후암카페점,편의점,용산구,후암동,37.5491461294014,126.976009267982
세븐일레븐 숙대사랑점,편의점,용산구,청파동,37.5464572932631,126.967419040525
세븐일레븐 용산동자점,편의점,용산구,남영동,37.5520847822745,126.974098045635
세븐일레븐 후암광장카페점,편의점,용산구,후암동,37.551110477488926,126.97686870603415
세븐일레븐 용산루미니점,편의점,용산구,원효로1동,37.5414176257659,126.969373108142
세븐일레븐 용산청파점,편의점,용산구,청파동,37.54820093076501,126.96498642170329
세븐일레븐 후암삼거리점,편의점,용산구,후암동,37.5531052516315,126.976687017822
세븐일레븐 용산서계점,편의점,용산구,청파동,37.55226915972804,126.9657404844912
세븐일레븐 용산서울역점,편의점,용산구,청파동,37.5548675699444,126.968744024279
세븐일레븐 용산이안점,편의점,용산구,원효로1동,37.5387201205733,126.969717050126
세븐일레븐 후암호호점,편의점,용산구,후암동,37.5497796974705,126.982012456867
세븐일레븐 해방촌하늘계단점,편의점,용산구,용산2가동,37.5459380610962,126.983537631432
세븐일레븐 용산리첸시아점,편의점,용산구,원효로1동,37.5382762015544,126.967363763779
세븐일레븐 뉴용산아크로타워점,편의점,용산구,원효로1동,37.5368998493036,126.968754919579
세븐일레븐 효창공원점,편의점,용산구,효창동,37.5413416909942,126.96227963849
세븐일레븐 남산소월점,편의점,용산구,용산2가동,37.545915743787,126.985101492982
세븐일레븐 용산2가동산점,편의점,용산구,용산2가동,37.5437000644232,126.98416274245
세븐일레븐 해방촌본점,편의점,용산구,용산2가동,37.54470589255026,126.98669838068987
세븐일레븐 용산용문점,편의점,용산구,용문동,37.5387103240715,126.960905083743
세븐일레븐 용산해방촌점,편의점,용산구,용산2가동,37.5435382679218,126.987340178996
세븐일레븐 원효로점,편의점,용산구,원효로1동,37.5359608710862,126.962132998966
세븐일레븐 남산서울타워점,편의점,용산구,용산2가동,37.55138694383555,126.98805859507002
세븐일레븐 신용산점,편의점,용산구,한강로동,37.5303876310722,126.969584656637
세븐일레븐 아모레퍼시픽점,편의점,용산구,한강로동,37.5287908181114,126.968673452479
세븐일레븐 이태원중앙점,편의점,용산구,이태원2동,37.5395346124592,126.991708419033
세븐일레븐 용산아이파크몰점,편의점,용산구,한강로동,37.5288581212859,126.964525962332
세븐일레븐 이태원점,편의점,용산구,이태원1동,37.5311264766559,126.991750079078
세븐일레븐 용산파크점,편의점,용산구,한강로동,37.52385223199933,126.9714640638651
세븐일레븐 용산해링턴스퀘어점,편의점,용산구,한강로동,37.52619120448658,126.9678430403725
세븐일레븐 한강로점,편의점,용산구,한강로동,37.5319368845768,126.956559601829
세븐일레븐 용산하이브점,편의점,용산구,한강로동,37.5253009770013,126.964563847636
세븐일레븐 이태원보광점,편의점,용산구,보광동,37.5297653503243,126.999453560148
세븐일레븐 보광점,편의점,용산구,보광동,37.52603880161561,127.00121839843578
세븐일레븐 보광우사단로점,편의점,용산구,보광동,37.5305717196727,126.997415979177
세븐일레븐 동빙고본점,편의점,용산구,서빙고동,37.5240556503861,126.996513459073
세븐일레븐 이태원청화점,편의점,용산구,이태원1동,37.5313825412018,126.994949564876
세븐일레븐 캐피탈점,편의점,용산구,서빙고동,37.52860731123393,126.99226624207829
세븐일레븐 한남순천향병원점,편의점,용산구,한남동,37.53332063118825,127.0041103731176
세븐일레븐 이태원센터점,편의점,용산구,이태원1동,37.5332278210311,126.99569163737
세븐일레븐 용산서빙고점,편의점,용산구,서빙고동,37.5231525633112,126.99111745965212
세븐일레븐 한남3호점,편의점,용산구,한남동,37.5338477316922,127.003656707793
세븐일레븐 한남스타점,편의점,용산구,한남동,37.53311241239575,127.00612990355962
세븐일레븐 관광특구점,편의점,용산구,한남동,37.5349073364554,126.997388675434
세븐일레븐 이태원2호점,편의점,용산구,이태원1동,37.53418648932894,126.9957820951999
세븐일레븐 한남UN점,편의점,용산구,한남동,37.53421857292897,127.01005147056212
세븐일레븐 이촌점,편의점,용산구,이촌1동,37.5200163836503,126.974163432442
세븐일레븐 이촌2호점,편의점,용산구,이촌1동,37.5202070318736,126.972548011556
세븐일레븐 동부이촌본점,편의점,용산구,이촌1동,37.521155778638814,126.96887686998268
세븐일레븐 용산해링턴파크점,편의점,용산구,한강로동,37.52614162624536,126.96775821485306
세븐일레븐 원효점,편의점,용산구,한강로동,37.53146970985033,126.95533686061567
세븐일레븐 산천점,편의점,용산구,원효로2동,37.5344505741106,126.951656849176
세븐일레븐 용산원효점,편의점,용산구,원효로2동,37.5335635095801,126.950498865386
세븐일레븐 구산은평점,편의점,은평구,구산동,37.61320587432863,126.91164296869434
세븐일레븐 구산헤일리점,편의점,은평구,구산동,37.60759323608152,126.91356583709648
세븐일레븐 은평선정점,편의점,은평구,갈현2동,37.6155198568323,126.910770360857
세븐일레븐 역촌행운점,편의점,은평구,역촌동,37.6054796916667,126.912583015684
세븐일레븐 선정고등학교점,편의점,은평구,갈현2동,37.6187116371859,126.909040324757
세븐일레븐 역촌중앙점,편의점,은평구,역촌동,37.60776217021196,126.9179824908858
세븐일레븐 연신갈현점,편의점,은평구,갈현1동,37.6198174686093,126.919395329379
세븐일레븐 역촌아이언점,편의점,은평구,역촌동,37.60579286764435,126.92100615150102
세븐일레븐 연신내마에스트로점,편의점,은평구,대조동,37.617175141519,126.922488100846
세븐일레븐 연신내3호점,편의점,은평구,갈현1동,37.6195686262257,126.917842660102
세븐일레븐 연신내중앙점,편의점,은평구,갈현1동,37.6198203800784,126.919701157495
세븐일레븐 은평동명점,편의점,은평구,대조동,37.6170665904427,126.921832399563
세븐일레븐 역촌진흥로점,편의점,은평구,역촌동,37.6052818008392,126.9220519782674
세븐일레븐 연신내점,편의점,은평구,불광1동,37.6172621080233,126.92320952109
세븐일레븐 은평청구점,편의점,은평구,갈현1동,37.6210580693786,126.919309035442
세븐일레븐 연신내역점,편의점,은평구,불광1동,37.6191285717679,126.92262312937
세븐일레븐 연신내행복점,편의점,은평구,불광2동,37.62006491558921,126.921587992827
세븐일레븐 은평응암점,편의점,은평구,응암1동,37.59932794031798,126.91789323156202
세븐일레븐 응암센트럴점,편의점,은평구,응암1동,37.6010493375324,126.921279551588
세븐일레븐 응암2호점,편의점,은평구,응암1동,37.6015448906248,126.922654933405
세븐일레븐 연신내불광점,편의점,은평구,불광2동,37.6237800677524,126.920810409782
세븐일레븐 불광역사거리점,편의점,은평구,불광1동,37.61106226490367,126.93023673215586
세븐일레븐 녹번중앙점,편의점,은평구,녹번동,37.6024877071042,126.926060353547
세븐일레븐 불광본점,편의점,은평구,대조동,37.6089738167691,126.930312298233
세븐일레븐 박석고개삼거리점,편의점,은평구,갈현1동,37.6266045409448,126.919303039932
세븐일레븐 불광제일점,편의점,은평구,불광1동,37.61052759995326,126.9311262970602
세븐일레븐 응암제일점,편의점,은평구,응암3동,37.5935617820347,126.91687029713871
세븐일레븐 녹번현대점,편의점,은평구,녹번동,37.6057262923093,126.92970831084
세븐일레븐 새절제일점,편의점,은평구,신사1동,37.59468931901557,126.9136577626402
세븐일레븐 불광연서로점,편의점,은평구,불광2동,37.6232827363462,126.926397714248
세븐일레븐 응암푸르지오점,편의점,은평구,응암1동,37.59812536579464,126.92503647001745
세븐일레븐 은평불광점,편의점,은평구,불광1동,37.6212220021565,126.92756872294
세븐일레븐 은평밝은점,편의점,은평구,응암2동,37.59457386524904,126.91854954244836
세븐일레븐 신사숭실고점,편의점,은평구,신사2동,37.5923169676591,126.904260221067
세븐일레븐 은평신사점,편의점,은평구,신사2동,37.5906482439813,126.909871604509
세븐일레븐 은평신성점,편의점,은평구,신사2동,37.590517011894,126.905659740574
세븐일레븐 은평헤센점,편의점,은평구,진관동,37.63326181872929,126.91784118204694
세븐일레븐 응암백련산3차점,편의점,은평구,응암2동,37.5886085964396,126.922868727201
세븐일레븐 은평우물골점,편의점,은평구,진관동,37.63444322901727,126.92352719145376
세븐일레븐 응암서희점,편의점,은평구,응암3동,37.58558624237112,126.91566093131614
세븐일레븐 응암중앙점,편의점,은평구,응암3동,37.58702284664933,126.92015418882129
세븐일레븐 롯데몰은평점,편의점,은평구,진관동,37.63805232538007,126.91779625279604
세븐일레븐 은평꿈에그린점,편의점,은평구,진관동,37.63988567872225,126.92020188528748
세븐일레븐 은평세느강점,편의점,은평구,진관동,37.64001756047049,126.91806601107336
롯데ATM 세븐일레븐 녹번,편의점,은평구,녹번동,37.6082384571163,126.930054766852
롯데ATM 세븐일레븐 연신내마에스트로(CD),편의점,은평구,대조동,37.617333596862,126.92230784172
롯데ATM 세븐일레븐 역촌진흥로(CD),편의점,은평구,역촌동,37.6052745457817,126.921980639107
세븐일레븐 증산제일점,편의점,은평구,증산동,37.5845757021678,126.910064602774
세븐일레븐 종로재동점,편의점,종로구,가회동,37.57955619880447,126.9846940296201
세븐일레븐 종로허브점,편의점,종로구,종로1.2.3.4가동,37.57574149104632,126.98550082337964
세븐일레븐 경복궁점,편의점,종로구,삼청동,37.57790214997033,126.97986607537514
세븐일레븐 종로호스텔코리아점,편의점,종로구,종로1.2.3.4가동,37.57603840673026,126.99025875153102
세븐일레븐 종로이비스점,편의점,종로구,종로1.2.3.4가동,37.5741507465286,126.989372628446
세븐일레븐 낙원점,편의점,종로구,종로1.2.3.4가동,37.57334862207434,126.9869853451011
세븐일레븐 세종로점,편의점,종로구,종로1.2.3.4가동,37.5742137187117,126.978668261898
세븐일레븐 종로뉴익선점,편의점,종로구,종로1.2.3.4가동,37.57439866738029,126.99115892127892
세븐일레븐 종로두산점,편의점,종로구,종로1.2.3.4가동,37.5724163171326,126.981860987218
세븐일레븐 종로3가역점,편의점,종로구,종로1.2.3.4가동,37.5724083444579,126.990828615429
세븐일레븐 탑골공원점,편의점,종로구,종로1.2.3.4가동,37.57100087649747,126.98946816141286
세븐일레븐 종각점,편의점,종로구,종로1.2.3.4가동,37.56911905677326,126.98454901336908
세븐일레븐 종로피맛골점,편의점,종로구,종로1.2.3.4가동,37.57042478430526,126.98603500733762
세븐일레븐 종로삼일대로점,편의점,종로구,종로1.2.3.4가동,37.56976270978912,126.98743308938572
세븐일레븐 종로서촌점,편의점,종로구,사직동,37.5778168310795,126.972327630607
세븐일레븐 종로코아점,편의점,종로구,종로1.2.3.4가동,37.5694688360667,126.98610197061524
세븐일레븐 종로묘동점,편의점,종로구,종로1.2.3.4가동,37.571429927304,126.991686772751
세븐일레븐 S종로3가역점,편의점,종로구,종로1.2.3.4가동,37.57256865945283,126.99006110477345
세븐일레븐 종로창성점,편의점,종로구,청운효자동,37.58145746223363,126.9711364175347
세븐일레븐 청계센터점,편의점,종로구,종로1.2.3.4가동,37.5689343244957,126.984335115321
세븐일레븐 광화문우체국점,편의점,종로구,종로1.2.3.4가동,37.5698424359496,126.978094477355
세븐일레븐 종로광화문점,편의점,종로구,사직동,37.5712114641405,126.975621849421
세븐일레븐 종로삼일점,편의점,종로구,종로1.2.3.4가동,37.5685787246274,126.986729226458
세븐일레븐 종로관수점,편의점,종로구,종로1.2.3.4가동,37.56978629182807,126.98899744102486
세븐일레븐 광화문2호점,편의점,종로구,사직동,37.5731572384719,126.973868876851
세븐일레븐 M종각역점,편의점,종로구,종로1.2.3.4가동,37.570012597134976,126.98276373744577
세븐일레븐 S광화문역점,편의점,종로구,종로1.2.3.4가동,37.5714208473237,126.977392190428
세븐일레븐 종로성대점,편의점,종로구,혜화동,37.5842783746777,126.997676787342
세븐일레븐 종로내자점,편의점,종로구,사직동,37.57579653914348,126.971229165984
세븐일레븐 명륜카페점,편의점,종로구,혜화동,37.582090785544,126.99993660034
세븐일레븐 종로청계천본점,편의점,종로구,종로1.2.3.4가동,37.56840233054236,126.98865806572876
세븐일레븐 종로연지점,편의점,종로구,종로5.6가동,37.57398002050777,126.99809595247412
세븐일레븐 종로창경궁로점,편의점,종로구,종로1.2.3.4가동,37.57314028062438,126.99742809310084
세븐일레븐 종로배화점,편의점,종로구,사직동,37.5771457765001,126.969429800551
세븐일레븐 종로태양점,편의점,종로구,이화동,37.5761910759,127.000439234413
세븐일레븐 서울S타워점,편의점,종로구,사직동,37.5697947382755,126.97393117696
세븐일레븐 종로가배점,편의점,종로구,종로1.2.3.4가동,37.57102205848277,126.99841184719008
세븐일레븐 혜화점,편의점,종로구,혜화동,37.5857416087393,127.000620441256
세븐일레븐 마로니에공원점,편의점,종로구,이화동,37.58162494830595,127.00235822622533
세븐일레븐 대학로카페점,편의점,종로구,이화동,37.5833098045137,127.0024397945488
세븐일레븐 종로청운점,편의점,종로구,청운효자동,37.5863395760336,126.969666067717
세븐일레븐 종로율곡점,편의점,종로구,이화동,37.5759567785807,127.003056518557
세븐일레븐 종로인의점,편의점,종로구,종로1.2.3.4가동,37.57205731172727,126.99953815016713
세븐일레븐 경희궁자이점,편의점,종로구,교남동,37.57081689376354,126.96218780474352
세븐일레븐 S서대문역점,편의점,종로구,교남동,37.56623769069351,126.96705501177644
세븐일레븐 종로사직점,편의점,종로구,사직동,37.5735673322526,126.96411535524454
세븐일레븐 독립문역점,편의점,종로구,무악동,37.57454564579483,126.958136675087
세븐일레븐 경희궁롯데캐슬점,편의점,종로구,무악동,37.5743746217068,126.958604295036
세븐일레븐 인왕산파크점,편의점,종로구,무악동,37.576589383749344,126.95642726237236
세븐일레븐 종로누상점,편의점,종로구,청운효자동,37.5809687608306,126.966362457217
세븐일레븐 종로부암점,편의점,종로구,부암동,37.59279893509236,126.96378681467532
세븐일레븐 종로창의문점,편의점,종로구,부암동,37.5948721382684,126.963856014515
세븐일레븐 청계하이뷰점,편의점,종로구,종로5.6가동,37.5706841897999,127.001203277841
세븐일레븐 이화행복점,편의점,종로구,종로5.6가동,37.57587922547454,127.00502966587548
세븐일레븐 종로충신점,편의점,종로구,종로5.6가동,37.5743817002164,127.006506851342
세븐일레븐 종로6가점,편의점,종로구,종로5.6가동,37.5714336428042,127.006540554119
세븐일레븐 동대문호텔점,편의점,종로구,창신1동,37.5709648558761,127.010314495593
세븐일레븐 창신우리점,편의점,종로구,창신2동,37.5748499090056,127.010731617409
세븐일레븐 동대문점,편의점,종로구,종로5.6가동,37.5714551317622,127.008639239071
세븐일레븐 종로신영점,편의점,종로구,부암동,37.60218366604134,126.96098173922874
세븐일레븐 상명대학생회관점,편의점,종로구,부암동,37.6020353448569,126.954396684651
세븐일레븐 상명대종합관점,편의점,종로구,평창동,37.6038128653043,126.956428375713
세븐일레븐 평창점,편의점,종로구,평창동,37.6069784731523,126.965956633024
롯데ATM 세븐일레븐 경희궁자이,편의점,종로구,교남동,37.57089796735861,126.96213795719645
롯데ATM 세븐일레븐 낙원(CD),편의점,종로구,종로1.2.3.4가동,37.573905387646654,126.98654602722422
세븐일레븐 동묘중앙점,편의점,종로구,숭인2동,37.5731981694372,127.019465908915
세븐일레븐 신설동역점,편의점,종로구,숭인2동,37.57608795140908,127.02286279875868
세븐일레븐 숭인청계천점,편의점,종로구,숭인2동,37.5718934699478,127.01981874784
세븐일레븐 종로향기점,편의점,종로구,숭인2동,37.57406995567354,127.02163054914118
세븐일레븐 종로숭인점,편의점,종로구,숭인2동,37.5782792269321,127.022564599878
세븐일레븐 숭인IBC호텔점,편의점,종로구,숭인2동,37.57319212186153,127.02303058176685
세븐일레븐 동대문창신점,편의점,종로구,창신1동,37.5722763460651,127.01382383986
세븐일레븐 동대문역점,편의점,종로구,창신1동,37.572332348566,127.012563946411
세븐일레븐 종로신협점,편의점,종로구,창신1동,37.57006291570951,127.01080450759508
세븐일레븐 동대문패션타운점,편의점,중구,광희동,37.567829580585,127.007857794901
세븐일레븐 을지로광희점,편의점,중구,광희동,37.5660564983907,127.006587623503
세븐일레븐 충무퇴계점,편의점,중구,광희동,37.56165611321331,126.99507428672712
세븐일레븐 광희본점,편의점,중구,광희동,37.5645752783228,127.004239312121
세븐일레븐 광희재형점,편의점,중구,광희동,37.56450942708548,127.00760164338428
세븐일레븐 오장동호점,편의점,중구,광희동,37.5647592282611,127.002146033948
세븐일레븐 남산자이하늘점,편의점,중구,광희동,37.56241573283761,126.99765482961254
세븐일레븐 중구예관점,편의점,중구,광희동,37.56424477317842,126.9988375729387
세븐일레븐 광희이비스점,편의점,중구,광희동,37.5641751047598,127.00838033295
세븐일레븐 현대레지던스점,편의점,중구,광희동,37.5637546349794,127.000672324392
세븐일레븐 동대문역사점,편의점,중구,광희동,37.5668024775874,127.00735738484
세븐일레븐 중구디자이너스호텔점,편의점,중구,광희동,37.56366170899673,127.0054385769195
세븐일레븐 퇴계로5가점,편의점,중구,장충동,37.5627986636126,127.001946773027
세븐일레븐 충무로스위트엠점,편의점,중구,필동,37.5623662013167,126.999990945294
세븐일레븐 동국대제일병원점,편의점,중구,필동,37.5609354116608,126.998723310879
세븐일레븐 S을지로4가역점,편의점,중구,을지로동,37.567525289572174,126.99805989546492
세븐일레븐 중구장충초교점,편의점,중구,다산동,37.56028519488993,127.01195187937071
세븐일레븐 동대문센터점,편의점,중구,신당동,37.565922964526,127.013921027133
세븐일레븐 청구점,편의점,중구,신당동,37.561103159924976,127.01326378840038
세븐일레븐 을지로넥서스점,편의점,중구,을지로동,37.565801605270245,126.99526303944522
세븐일레븐 충무필동점,편의점,중구,필동,37.5610290609848,126.996197091477
세븐일레븐 신당본점,편의점,중구,신당동,37.56419872955161,127.01536281669308
세븐일레븐 동국대신공학관점,편의점,중구,필동,37.5584810663091,126.99706642761
세븐일레븐 신당오거리점,편의점,중구,신당5동,37.5647291990115,127.01695094482
세븐일레븐 신당3호점,편의점,중구,청구동,37.5575973260194,127.013739640483
세븐일레븐 동대문솔하임점,편의점,중구,신당동,37.56773771709796,127.01629398132825
세븐일레븐 한옥마을점,편의점,중구,필동,37.5602216327141,126.993191056316
세븐일레븐 아시아미디어점,편의점,중구,을지로동,37.56396793128636,126.99244481799848
세븐일레븐 을지로지하상가점,편의점,중구,을지로동,37.566445763918246,126.99407789939492
세븐일레븐 신당점,편의점,중구,동화동,37.56157198295134,127.01779683550396
세븐일레븐 S청구역점,편의점,중구,청구동,37.55957394280576,127.0151377714824
세븐일레븐 중구매크로점,편의점,중구,을지로동,37.56509855609676,126.99068802671351
세븐일레븐 명동롯데점,편의점,중구,명동,37.5637416204672,126.98245618481
세븐일레븐 소공점,편의점,중구,소공동,37.5636981882657,126.98125642511536
세븐일레븐 중국대사관점,편의점,중구,명동,37.5631108939111,126.982261654602
세븐일레븐 메트로호텔점,편의점,중구,명동,37.5650892329788,126.983658943423
세븐일레븐 명동하나점,편의점,중구,명동,37.5653104879673,126.984101574445
세븐일레븐 명동포스트타워점,편의점,중구,명동,37.5610746039567,126.982013137264
세븐일레븐 북창점,편의점,중구,소공동,37.5634454844505,126.978748298742
세븐일레븐 남대문카페점,편의점,중구,회현동,37.5608147966166,126.980021205752
세븐일레븐 태평로점,편의점,중구,명동,37.56714746332231,126.98298625212168
세븐일레븐 무교YG타워점,편의점,중구,명동,37.5670209423308,126.980517588129
세븐일레븐 무교본점,편의점,중구,명동,37.56714862610981,126.97901437762351
세븐일레븐 북창프리마점,편의점,중구,소공동,37.56291561807871,126.97830589726058
세븐일레븐 스테이트남산점,편의점,중구,명동,37.560256637743,126.98294933772274
세븐일레븐 세종대로카페점,편의점,중구,소공동,37.56298112059984,126.9768820140853
세븐일레븐 중구삼화점,편의점,중구,명동,37.56693599395963,126.9849343128022
세븐일레븐 명동역점,편의점,중구,명동,37.56051375518116,126.98543926158516
세븐일레븐 무교3호점,편의점,중구,명동,37.567871697275,126.981866617006
세븐일레븐 명동대성당점,편의점,중구,명동,37.56311155677942,126.98742515189352
세븐일레븐 중구센터원점,편의점,중구,명동,37.5673279549623,126.985153825041
세븐일레븐 회현SK점,편의점,중구,회현동,37.5593012087969,126.980542234152
세븐일레븐 중구스카이점,편의점,중구,명동,37.56123926030318,126.98718778412518
세븐일레븐 을지스타몰점,편의점,중구,명동,37.5661531695334,126.9868700118122
세븐일레븐 명동세종점,편의점,중구,명동,37.5613131764791,126.987509209002
세븐일레븐 무교다동점,편의점,중구,명동,37.5682713839772,126.979684163755
세븐일레븐 서울시청역점,편의점,중구,소공동,37.56397921836872,126.97585171068071
세븐일레븐 명동이화점,편의점,중구,명동,37.56182773779261,126.98841345533803
세븐일레븐 남산점,편의점,중구,명동,37.55873434313966,126.98590929792022
세븐일레븐 청계퍼시픽점,편의점,중구,명동,37.56882255087666,126.97832116322152
세븐일레븐 청계크리스탈점,편의점,중구,명동,37.5676437502238,126.989279603778
세븐일레븐 롯데시티호텔명동점,편의점,중구,명동,37.567047183585366,126.98815570358028
세븐일레븐 시청역2호선점,편의점,중구,소공동,37.56273184765827,126.9740072079971
세븐일레븐 시그니처타워점,편의점,중구,명동,37.5674310196695,126.988274493865
