name,gu_name,dong_name,latitude,longitude,type
무지개아파트,금천구,시흥동,37.45708808,126.8985727,버스
두산초등학교,금천구,독산동,37.46649025,126.8916464,버스
독산주공14단지,금천구,독산동,37.45939832,126.8858272,버스
온누리아파트,금천구,가산동,37.47349206,126.886709,버스
어울샘.동산중앙교회,금천구,시흥동,37.45205088,126.9118509,버스
구민문화체육센터,금천구,독산동,37.47017903,126.9066831,버스
독산현대아파트.금천50플러스센터,금천구,독산동,37.4671221,126.8944525,버스
시흥유통상가.금천고,금천구,시흥동,37.44324858,126.9035255,버스
에이스하이엔드타워클래식,금천구,가산동,37.47357904,126.8893158,버스
새마을금고,금천구,시흥동,37.45135776,126.9104911,버스
해찬아파트,금천구,독산동,37.46824647,126.9070812,버스
진도3차아파트,금천구,독산동,37.46840839,126.8939001,버스
박미마을,금천구,시흥동,37.44093161,126.9031686,버스
가산테라타워,금천구,가산동,37.47397043,126.889936,버스
시흥동은행나무,금천구,시흥동,37.45145409,126.9079384,버스
시흥사거리.대명시장,금천구,시흥동,37.454725,126.901265,버스
구립독산도서관,금천구,독산동,37.46719362,126.9077733,버스
유창슈퍼,금천구,독산동,37.46854496,126.892472,버스
구립가산도서관.두산위브아파트,금천구,가산동,37.47352352,126.8924061,버스
은행나무입구사거리,금천구,시흥동,37.45262538,126.9054639,버스
시흥초등학교.시흥1동주민센터,금천구,시흥동,37.4535493,126.903583,버스
산기슭공원,금천구,시흥동,37.46397673,126.9067112,버스
독산역,금천구,독산동,37.46605005,126.8898144,버스
진도2차아파트,금천구,독산동,37.47013389,126.8917891,버스
시흥초등학교.금빛공원,금천구,시흥동,37.45336781,126.90424,버스
삼익APT.금강APT,금천구,시흥동,37.46277298,126.906826,버스
두산로입구,금천구,독산동,37.47185601,126.8872684,버스
빅마켓.청광아파트,금천구,독산동,37.47051862,126.8937185,버스
대륭테크노2차,금천구,가산동,37.468994,126.884672,버스
두산위브아파트정문,금천구,가산동,37.47488012,126.8938819,버스
남부여성발전센터,금천구,시흥동,37.4627815,126.9052549,버스
길상마트,금천구,독산동,37.47202091,126.8938893,버스
대륭테크노타운,금천구,가산동,37.46949005,126.8837224,버스
가산동주민센터.금천글로벌센터,금천구,가산동,37.47607571,126.8936891,버스
대륭테크노타운19차,금천구,가산동,37.47426991,126.8816669,버스
에이스태세라타워,금천구,가산동,37.47245526,126.8824731,버스
고원약국,금천구,가산동,37.47669925,126.8947463,버스
꿈나래어린이집,금천구,시흥동,37.45482801,126.8972131,버스
우방아파트.범일운수종점,금천구,시흥동,37.44998352,126.9132502,버스
가산초교,금천구,독산동,37.4770825,126.8965101,버스
STXV타워,금천구,가산동,37.47677684,126.8832544,버스
독산고개입구,금천구,독산동,37.47590603,126.8977,버스
벽산아파트5단지,금천구,시흥동,37.45005846,126.9210181,버스
빅마켓,금천구,독산동,37.47002992,126.8954116,버스
한신IT타워,금천구,가산동,37.47993001,126.8862425,버스
가산동주민센터,금천구,가산동,37.47690755,126.8909586,버스
SG세계물산,금천구,가산동,37.47630403,126.8894662,버스
가산로데오거리,금천구,가산동,37.47839369,126.8878115,버스
호압사입구,금천구,시흥동,37.45172277,126.9205758,버스
이앤씨드림타워7차,금천구,가산동,37.47980025,126.8866639,버스
LG전자.W몰,금천구,가산동,37.4769118,126.8886452,버스
가산디지털단지역1호선앞,금천구,가산동,37.48091469,126.8814207,버스
금천육교앞,금천구,독산동,37.45541586,126.8915244,버스
벽산1단지입구,금천구,시흥동,37.450143,126.9198493,버스
시흥모터스,금천구,독산동,37.47057655,126.8894417,버스
문성초등학교,금천구,독산동,37.4739744,126.8981181,버스
섭리의집,금천구,시흥동,37.44634212,126.908762,버스
섭리의집,금천구,시흥동,37.44622806,126.908789,버스
가산디지털단지역,금천구,가산동,37.48020471,126.8833101,버스
KCC웰츠밸리,금천구,가산동,37.48355333,126.8798436,버스
독산고개입구,금천구,독산동,37.47716188,126.8984628,버스
벽산6단지입구,금천구,시흥동,37.44995987,126.9181166,버스
독산역,금천구,가산동,37.46631024,126.8876525,버스
독산역,금천구,가산동,37.46650252,126.8878906,버스
남부여성발전센터앞,금천구,시흥동,37.46263441,126.9053177,버스
남부여성발전센터앞,금천구,시흥동,37.46280279,126.9051583,버스
산업단지백양사,금천구,가산동,37.47700899,126.8829205,버스
에이스하이엔드10차,금천구,가산동,37.46849567,126.8869686,버스
대륭테크노타운17차,금천구,가산동,37.46851437,126.8866427,버스
금천패션아울렛사거리.마리오,금천구,가산동,37.47781653,126.8874418,버스
범일운수종점,금천구,시흥동,37.45027738,126.9116027,버스
한울중학교,금천구,시흥동,37.462674,126.907201,버스
한울중학교,금천구,시흥동,37.462522,126.907302,버스
STXV타워,금천구,가산동,37.47704706,126.8831443,버스
서울시립금천청소년센터,금천구,시흥동,37.44832,126.916104,버스
서울시립금천청소년센터,금천구,시흥동,37.448241,126.915964,버스
탑스빌아파트.벽산6단지아파트,금천구,시흥동,37.449201,126.916113,버스
가산초교,금천구,독산동,37.47716551,126.896486,버스
동일여고.금천사이언스큐브,금천구,시흥동,37.449982,126.916816,버스
두산로입구,금천구,독산동,37.47191004,126.887063,버스
석수역,안양시 만안구,석수동,37.4348586,126.9027764,버스
가산디지털단지역,금천구,가산동,37.48078222,126.884209,버스
가산디지털단지역,금천구,가산동,37.48121185,126.8829677,버스
패션단지,금천구,가산동,37.47849049,126.8885942,버스
패션단지,금천구,가산동,37.47823922,126.888745,버스
벽산디지털밸리2차,금천구,가산동,37.48394996,126.8773485,버스
고원약국,금천구,가산동,37.47686941,126.89467,버스
안천중학교,금천구,독산동,37.45865644,126.8873429,버스
제일교회,금천구,시흥동,37.450134,126.913499,버스
서울디자인직업전문학교.청년취업사관학교,금천구,독산동,37.4723732,126.8958617,버스
대륭테크노타운8차,금천구,가산동,37.48487852,126.8768958,버스
가산동주민센터.금천글로벌센터,금천구,가산동,37.47614629,126.8935289,버스
범일운수종점,금천구,시흥동,37.450593,126.911085,버스
벽산디지털밸리6차,금천구,가산동,37.48564035,126.879153,버스
두산위브아파트정문,금천구,가산동,37.47488708,126.8936139,버스
독산한신아파트,금천구,독산동,37.45719077,126.8892871,버스
길상마트,금천구,독산동,37.47206677,126.893783,버스
가산디지털단지역1호선,금천구,가산동,37.48096853,126.8812832,버스
한국건설생활환경시험연구원,금천구,가산동,37.48331446,126.8800924,버스
빅마켓.청광아파트,금천구,독산동,37.47050951,126.8936133,버스
롯데캐슬2차,금천구,독산동,37.45802688,126.8934387,버스
문일고입구,금천구,시흥동,37.45093588,126.9022459,버스
구립가산도서관.두산위브아파트,금천구,가산동,37.47364057,126.8923053,버스
롯데캐슬2차,금천구,시흥동,37.45766425,126.8934675,버스
진도2차아파트,금천구,독산동,37.47024752,126.8917003,버스
한진택배,금천구,가산동,37.47508699,126.8810805,버스
가산테라타워,금천구,가산동,37.47412979,126.8902582,버스
금천구종합청사.금천구청역,금천구,시흥동,37.456079,126.895347,버스
유창슈퍼,금천구,독산동,37.46849457,126.8927663,버스
마이크로오피스사거리앞,금천구,가산동,37.47211392,126.8826579,버스
성지아트빌,금천구,가산동,37.47360596,126.889197,버스
시흥모터스,금천구,독산동,37.47041637,126.8891735,버스
홈플러스.문일중고입구,금천구,시흥동,37.45092973,126.8996929,버스
진도3차아파트,금천구,독산동,37.46859474,126.8937009,버스
대륭테크노타운,금천구,가산동,37.469837,126.883396,버스
온누리아파트,금천구,가산동,37.4736651,126.8874164,버스
성지아파트,금천구,시흥동,37.45126274,126.8987382,버스
독산현대아파트.금천50플러스센터,금천구,독산동,37.46703733,126.894378,버스
대륭테크노2차.12차,금천구,가산동,37.46882969,126.8847975,버스
시흥1동공영주차장.금천노인종합복지관,금천구,시흥동,37.451388,126.896631,버스
두산초등학교,금천구,독산동,37.46663743,126.8916077,버스
교학사,금천구,가산동,37.46924106,126.8862112,버스
홈플러스금천점,금천구,독산동,37.46949113,126.897548,버스
독산역,금천구,가산동,37.46600036,126.8896698,버스
서울디자인직업전문학교.청년취업사관학교,금천구,독산동,37.47237927,126.8955994,버스
가산디지털단지역,금천구,가산동,37.48128853,126.8831128,버스
새마을금고,금천구,시흥동,37.45121007,126.9105225,버스
금천구종합청사.금천구청역,금천구,시흥동,37.45617177,126.8945114,버스
어울샘.동산중앙교회,금천구,시흥동,37.45183018,126.9117006,버스
삼익APT.금강APT,금천구,시흥동,37.4628624,126.9070674,버스
탑동초등학교.청담종합사회복지관,금천구,시흥동,37.451875,126.9140494,버스
산기슭공원B,금천구,시흥동,37.46393175,126.906804,버스
안천초등학교,금천구,독산동,37.4575384,126.8881257,버스
호남슈퍼,금천구,시흥동,37.45221142,126.9157184,버스
구립독산도서관,금천구,독산동,37.46721446,126.907918,버스
벽산3단지앞,금천구,시흥동,37.45302268,126.9170696,버스
해찬아파트,금천구,독산동,37.46824119,126.9072452,버스
구민문화체육센터,금천구,독산동,37.4701485,126.9068155,버스
한일유엔아이,금천구,가산동,37.48552897,126.8760099,버스
태영빌라,금천구,독산동,37.47172699,126.9064958,버스
남문교회,금천구,독산동,37.47363431,126.9060943,버스
문성중학교,금천구,독산동,37.4756347,126.9060093,버스
난곡중학교,금천구,독산동,37.47708203,126.9110144,버스
산기슭공원,금천구,시흥동,37.46384963,126.9067178,버스
하안주공1317동,금천구,독산동,37.45760703,126.8882725,버스
금천현대아파트,금천구,독산동,37.46167676,126.8915232,버스
롯데캐슬1차서문.해가든아파트,금천구,독산동,37.45992534,126.8922978,버스
금빛공원,금천구,시흥동,37.45272538,126.9051352,버스
시흥사거리.대명시장,금천구,시흥동,37.45476434,126.9018204,버스
시흥동은행나무,금천구,시흥동,37.45068376,126.9092629,버스
시흥2동주민센터.동일여고,금천구,시흥동,37.449962,126.914014,버스
두산어린이공원,금천구,가산동,37.47362781,126.8941392,버스
금천구종합청사.금천구청역,금천구,시흥동,37.45637456,126.8954899,버스
두산어린이공원,금천구,독산동,37.473619,126.894257,버스
롯데캐슬3차,금천구,독산동,37.45997185,126.8962926,버스
롯데캐슬1차정문.해가든아파트,금천구,독산동,37.46080402,126.8942482,버스
롯데캐슬1차동문,금천구,독산동,37.4591671,126.8964634,버스
롯데캐슬1차정문.해가든아파트,금천구,독산동,37.46100249,126.8940924,버스
백운한비치.금광포란재아파트,금천구,시흥동,37.45126552,126.9117159,버스
시흥5동주민센터,금천구,시흥동,37.45135285,126.9087037,버스
삼성산자연공원.삼성체육공원,금천구,시흥동,37.45482454,126.9094953,버스
시흥아파트앞,금천구,시흥동,37.45643105,126.9081188,버스
신흥초등학교,금천구,시흥동,37.45935713,126.9082693,버스
한빛무궁화아파트,금천구,시흥동,37.46047057,126.9079251,버스
금천폭포공원,금천구,시흥동,37.44721189,126.9037053,버스
영일빌라,금천구,시흥동,37.44735012,126.9064018,버스
시흥계곡앞,금천구,시흥동,37.44664491,126.9103494,버스
시흥5동성당,금천구,시흥동,37.44832817,126.9115228,버스
한울중학교앞,금천구,시흥동,37.4623255,126.9077737,버스
한빛무궁화아파트,금천구,시흥동,37.46061369,126.9079227,버스
신흥초등학교,금천구,시흥동,37.45932091,126.9081362,버스
시흥아파트앞,금천구,시흥동,37.4566174,126.9078869,버스
삼성체육공원.삼성산자연공원,금천구,시흥동,37.4546757,126.9092909,버스
시흥5동주민센터,금천구,시흥동,37.4516321,126.9085768,버스
금광포란재.백운한비치아파트,금천구,시흥동,37.45113233,126.9113929,버스
관악우방아파트,금천구,시흥동,37.44990836,126.9122579,버스
시흥5동성당,금천구,시흥동,37.44862022,126.9116502,버스
시흥계곡앞,금천구,시흥동,37.44693981,126.9103557,버스
영일빌라,금천구,시흥동,37.44750575,126.9060637,버스
금천문화원.국립전통예술중고,금천구,시흥동,37.44641556,126.9045527,버스
금천고등학교,금천구,시흥동,37.44472204,126.9047098,버스
시흥3동공영주차장앞,금천구,시흥동,37.44287907,126.9044714,버스
기아대교앞,금천구,시흥동,37.43795943,126.9027905,버스
석수역,금천구,시흥동,37.43497355,126.9028582,버스
석수역,금천구,시흥동,37.43500421,126.9033006,버스
시흥사거리,금천구,시흥동,37.45267344,126.9016076,버스
안양천로입구,광명시,소하동,37.45248151,126.8931359,버스
남문시장입구.청춘삘딩,금천구,독산동,37.47122568,126.9000106,버스
LG전자,금천구,가산동,37.47106285,126.8858636,버스
LG전자,금천구,가산동,37.47025181,126.8859089,버스
구로세관,금천구,가산동,37.47242282,126.885225,버스
구로세관,금천구,가산동,37.47248742,126.88494,버스
7호선가산디지털단지역,금천구,가산동,37.47950241,126.8820731,버스
문래동남성아파트,영등포구,문래동1가,37.511828,126.893705,버스
문래동남성아파트,영등포구,문래동2가,37.511202,126.892312,버스
남부지방법원등기국.구로세무서(에이스하이테크시티),영등포구,문래동1가,37.51448389,126.9011874,버스
남부지방법원등기국.구로세무서(에이스하이테크시티),영등포구,문래동1가,37.51404034,126.8997458,버스
영등포역,영등포구,영등포동4가,37.51586575,126.9050921,버스
영등포역,영등포구,영등포동3가,37.51658793,126.9070304,버스
여의도환승센터,영등포구,여의도동,37.52552256,126.9242437,버스
여의도환승센터,영등포구,여의도동,37.52605812,126.9242066,버스
서울영림초등학교,영등포구,대림동,37.48714573,126.904837,버스
강남성심병원.대림성모병원,영등포구,대림동,37.49098228,126.9080014,버스
경남아너스빌아파트,영등포구,신길동,37.49558675,126.9115746,버스
보라매공원,영등포구,신길동,37.4970613,126.916382,버스
보라매역.동작세무서,동작구,대방동,37.49897187,126.9202814,버스
서울지방병무청,영등포구,신길동,37.50439333,126.9219622,버스
대방역,영등포구,신길동,37.51265738,126.9248246,버스
여의도환승센터,영등포구,여의도동,37.5261697,126.9243413,버스
여의도환승센터,영등포구,여의도동,37.52531749,126.9240997,버스
당산역광역환승센터,영등포구,당산동,37.53645865,126.9030904,버스
당산역광역환승센터,영등포구,당산동,37.5365735,126.9031762,버스
대성병원,영등포구,신길동,37.51228562,126.9099271,버스
영등포공원.영등포문화원,영등포구,신길동,37.5138042,126.9114185,버스
영등포공원.영등포문화원,영등포구,영등포동,37.51495079,126.9119431,버스
영등포시장역3번출구,영등포구,영등포동5가,37.52185521,126.905199,버스
영등포시장,영등포구,영등포동5가,37.51973455,126.9066539,버스
영등포로터리,영등포구,영등포동2가,37.519063,126.909852,버스
영등포로터리,영등포구,영등포동3가,37.51891444,126.9092906,버스
영등포시장,영등포구,영등포동3가,37.51944576,126.9064499,버스
경방타임스퀘어.신세계백화점,영등포구,영등포동3가,37.51838374,126.9057837,버스
경방타임스퀘어.신세계백화점,영등포구,영등포동3가,37.51750823,126.9062396,버스
영등포역.패어필드호텔,영등포구,영등포동3가,37.51692641,126.9075991,버스
영등포역,영등포구,영등포동1가,37.51706269,126.9090468,버스
경방타임스퀘어.신세계백화점,영등포구,영등포동4가,37.51849,126.905437,버스
김안과병원,영등포구,영등포동4가,37.52007107,126.9030257,버스
김안과병원,영등포구,영등포동6가,37.52041603,126.9028341,버스
영등포시장역4번출구,영등포구,영등포동6가,37.521318,126.904785,버스
신화병원,영등포구,영등포동7가,37.52453053,126.9051549,버스
신화병원,영등포구,영등포동7가,37.52489489,126.9055402,버스
영동초교,영등포구,영등포동7가,37.52515902,126.9068195,버스
영동초교.영등포평생학습관,영등포구,영등포동7가,37.52549701,126.9073622,버스
삼환아파트,영등포구,영등포동8가,37.529082,126.905597,버스
당산푸르지오아파트,영등포구,영등포동8가,37.529032,126.905958,버스
하이서울유스호스텔,영등포구,영등포동7가,37.52563767,126.9036578,버스
국회의사당,영등포구,여의도동,37.5298981,126.9180242,버스
KBS,영등포구,여의도동,37.52465351,126.9181132,버스
국회의사당,영등포구,여의도동,37.52941064,126.9178873,버스
국회의사당역.KB국민은행,영등포구,여의도동,37.52847936,126.9180684,버스
국회의사당역5번출구,영등포구,여의도동,37.52799361,126.9175806,버스
양평동한솔아파트,영등포구,양화동,37.544408,126.89024,버스
여의도순복음교회,영등포구,여의도동,37.53091088,126.9247531,버스
여의도순복음교회,영등포구,여의도동,37.53169132,126.9229308,버스
여의도공원9번출입구,영등포구,여의도동,37.52952968,126.927892,버스
여의나루역1번출구,영등포구,여의도동,37.5274578,126.9314781,버스
여의나루역2번출구,영등포구,여의도동,37.52738751,126.9320238,버스
여의도중학교,영등포구,여의도동,37.52440959,126.9356353,버스
여의도중학교,영등포구,여의도동,37.52445956,126.9359647,버스
63빌딩.가톨릭대학교여의도성모병원,영등포구,여의도동,37.51940395,126.9376069,버스
63빌딩.가톨릭대학교여의도성모병원,영등포구,여의도동,37.51916181,126.9377093,버스
시범아파트,영등포구,여의도동,37.52104285,126.9351905,버스
시범아파트.대교아파트,영등포구,여의도동,37.52103491,126.9344292,버스
여의동주민센터,영등포구,여의도동,37.5187057,126.9342191,버스
여의동주민센터,영등포구,여의도동,37.5185186,126.9339733,버스
진주아파트,영등포구,여의도동,37.51924625,126.9323106,버스
KBS별관,영등포구,여의도동,37.51919525,126.9315859,버스
샛강역3번출구,영등포구,여의도동,37.51810879,126.9303002,버스
여의도공원1번출입구,영등포구,여의도동,37.523605,126.920262,버스
샛강역1번출구.여의도자이,영등포구,여의도동,37.518817,126.9272111,버스
샛강역4번출구.여의도자이,영등포구,여의도동,37.51867691,126.9267431,버스
여의도역6번출구,영등포구,여의도동,37.52061442,126.9249201,버스
여의도역5번출구,영등포구,여의도동,37.52133506,126.9248852,버스
한국거래소,영등포구,여의도동,37.52335293,126.9270684,버스
한국거래소,영등포구,여의도동,37.52366933,126.9270706,버스
삼부아파트,영등포구,여의도동,37.52512645,126.9301172,버스
여의도공작아파트,영등포구,여의도동,37.52599202,126.9309977,버스
한국경제인협회,영등포구,여의도동,37.52189063,126.9188837,버스
당산동진로아파트,영등포구,당산동1가,37.5213256,126.8968775,버스
당산동진로아파트,영등포구,당산동1가,37.5210022,126.8969911,버스
필립메디컬센터,영등포구,당산동2가,37.5206988,126.8952459,버스
양남사거리,영등포구,당산동2가,37.52212031,126.8917786,버스
영등포교보생명,영등포구,당산동2가,37.52172139,126.8920699,버스
현대아파트,영등포구,당산동1가,37.52305598,126.8961601,버스
영등포구청,영등포구,당산동3가,37.52622132,126.8969364,버스
영등포구청,영등포구,당산동3가,37.52541345,126.8963809,버스
영등포구민회관.영등포경찰서,영등포구,당산동3가,37.52674095,126.8997281,버스
당산동삼익아파트,영등포구,당산동3가,37.52818415,126.8959624,버스
당산역,영등포구,당산동6가,37.53472897,126.9005255,버스
당산119안전센터.당산역,영등포구,당산동5가,37.53492539,126.8994546,버스
당산역삼성래미안아파트,영등포구,당산동5가,37.533022,126.903388,버스
당산역삼성래미안아파트,영등포구,당산동6가,37.53318971,126.9035824,버스
당산역2번출구,영등포구,당산동6가,37.53486299,126.9024102,버스
당산역,영등포구,당산동5가,37.5328063,126.9008639,버스
당산역,영등포구,당산동5가,37.53282626,126.9013031,버스
페어몬트앰배서더,영등포구,여의도동,37.52497608,126.9292813,버스
당산삼성아파트,영등포구,당산동4가,37.52882988,126.8981321,버스
당산유원제일1차아파트,영등포구,당산동4가,37.52871704,126.8976085,버스
서울영등포우체국,영등포구,당산동4가,37.52848316,126.8960123,버스
도림동자치회관,영등포구,도림동,37.5095426,126.9074866,버스
도림새마을금고,영등포구,도림동,37.50842853,126.9003201,버스
도림새마을금고,영등포구,도림동,37.50825878,126.9000627,버스
신길가마산로교차로,영등포구,신길동,37.50651496,126.9111163,버스
문래역3번출구,영등포구,문래동3가,37.51923302,126.8942228,버스
문래역3번출구,영등포구,문래동3가,37.51906425,126.8944125,버스
서울지방노동위원회.대림아파트,영등포구,문래동3가,37.51690823,126.8896944,버스
국화아파트,영등포구,문래동3가,37.51565437,126.8923756,버스
현대6차아파트,영등포구,문래동6가,37.518198,126.884328,버스
문래롯데캐슬,영등포구,문래동6가,37.51841083,126.8845694,버스
문래중학교,영등포구,문래동6가,37.51976357,126.8847215,버스
문래중학교,영등포구,문래동6가,37.51995191,126.8849459,버스
문래동국화아파트,영등포구,문래동4가,37.51577982,126.8913941,버스
서울지방노동위원회.대림아파트,영등포구,문래동4가,37.51685884,126.8892689,버스
양평1동주민센터,영등포구,양평동1가,37.52269641,126.8882761,버스
양평신동아아파트,영등포구,양평동1가,37.52248022,126.8873567,버스
관악고등학교,영등포구,양평동2가,37.52299426,126.8840592,버스
관악고등학교,영등포구,양평동2가,37.52316173,126.8848486,버스
당중초등학교,영등포구,양평동3가,37.526998,126.890987,버스
당중초등학교,영등포구,양평동3가,37.52690465,126.8912932,버스
남부고용노동지청,영등포구,양평동1가,37.52381997,126.8902117,버스
남부고용노동지청,영등포구,양평동1가,37.52368798,126.8905443,버스
선유도역1번출구.한신아파트,영등포구,양평동5가,37.53835761,126.8932341,버스
선유도역8번출구.한신아파트,영등포구,양평동5가,37.53803607,126.8932769,버스
선유도역.롯데웰푸드,영등포구,양평동4가,37.53719667,126.8948754,버스
선유도역.롯데웰푸드,영등포구,양평동4가,37.53714501,126.8955567,버스
양평한신아파트.선유도공원입구,영등포구,당산동,37.54164859,126.8944278,버스
영등포아리수정수센터,영등포구,양화동,37.54752411,126.8841131,버스
양평한신아파트.선유도공원입구,영등포구,당산동,37.54203099,126.894663,버스
안양천입구,영등포구,양화동,37.54746926,126.8834637,버스
양평동한솔아파트,영등포구,양화동,37.54391653,126.8903472,버스
신풍역3번출구,영등포구,신길동,37.49998322,126.9080214,버스
선유도역2번출구.당산초등학교,영등포구,양평동5가,37.53882104,126.8945006,버스
영등포세무서.선유고등학교,영등포구,양평동4가,37.53423862,126.8962878,버스
영등포세무서.선유고등학교,영등포구,양평동4가,37.53440878,126.8967008,버스
선유중학교,영등포구,양평동3가,37.53205199,126.8945217,버스
선유중학교,영등포구,양평동3가,37.530961,126.894106,버스
신길역1번출구,영등포구,신길동,37.516815,126.916956,버스
신길1동새마을금고,영등포구,신길동,37.51364094,126.9200351,버스
신길1동새마을금고,영등포구,신길동,37.51408303,126.9195132,버스
대신시장,영등포구,신길동,37.51186652,126.916462,버스
대윤병원,영등포구,신길동,37.51452626,126.9181497,버스
대신시장,영등포구,신길동,37.51206748,126.9162974,버스
영등포농협.신길2동새마을금고,영등포구,신길동,37.51137596,126.9131764,버스
우신초등학교,영등포구,신길동,37.509355,126.910608,버스
포레나신길아파트,영등포구,신길동,37.50341332,126.910149,버스
성락교회,영등포구,신길동,37.50458539,126.9025871,버스
성락교회,영등포구,신길동,37.50474953,126.9028725,버스
도림동자치회관,영등포구,신길동,37.50929403,126.9076717,버스
우신초등학교,영등포구,신길동,37.50958,126.910838,버스
신길힐스테이트클래시안아파트,영등포구,신길동,37.50498918,126.9108113,버스
신길동홍어거리,영등포구,신길동,37.51082057,126.911472,버스
신풍역.백악관웨딩문화원앞,영등포구,신길동,37.50143082,126.9097782,버스
신길5동주민센터,영등포구,신길동,37.50095936,126.9053856,버스
신길5동주민센터,영등포구,신길동,37.50105488,126.9049278,버스
신풍역,영등포구,신길동,37.50001207,126.9068971,버스
영등포농협도림로지점.우리시장,영등포구,신길동,37.49817827,126.9045628,버스
영등포농협도림로지점,영등포구,신길동,37.49867389,126.9045757,버스
태양의집.KT대방지사,영등포구,신길동,37.4950915,126.9088077,버스
신길주유소,영등포구,신길동,37.49840117,126.9083965,버스
신풍역.백악관웨딩문화원앞,영등포구,신길동,37.50132384,126.910085,버스
레미안에스티움북문,영등포구,신길동,37.501245,126.916458,버스
신길3동주민센터,영등포구,신길동,37.507364,126.90639,버스
대방역,영등포구,신길동,37.51276936,126.9237906,버스
공군호텔,영등포구,신길동,37.50987069,126.9240537,버스
서울지방병무청,영등포구,신길동,37.50517472,126.9221593,버스
대방초등학교,영등포구,신길동,37.50238414,126.9210085,버스
태양의집,영등포구,대림동,37.49614974,126.908241,버스
대림동우체국,영등포구,대림동,37.48943828,126.9054526,버스
흰돌교회,영등포구,대림동,37.49131612,126.9029549,버스
대동초등학교,영등포구,대림동,37.49418115,126.9006323,버스
대림역12번출구,영등포구,대림동,37.49252167,126.8966231,버스
대동초등학교.명지성모병원,영등포구,대림동,37.49429985,126.8992448,버스
대동초등학교,영등포구,대림동,37.49366143,126.9006612,버스
흰돌교회,영등포구,대림동,37.49054306,126.9032573,버스
대림동우체국,영등포구,대림동,37.48962784,126.9047297,버스
대림동우성아파트,영등포구,대림동,37.4959961,126.9020385,버스
대림역9번출구,영등포구,대림동,37.49288,126.896585,버스
대동초등학교.명지성모병원,영등포구,대림동,37.49417159,126.8986961,버스
대림동우성아파트,영등포구,대림동,37.4965119,126.9023481,버스
YDP미래평생학습관,영등포구,대림동,37.50378645,126.8955056,버스
대림동현대3차아파트,영등포구,대림동,37.50449265,126.8964336,버스
신영초등학교,영등포구,대림동,37.50162686,126.8971376,버스
YDP미래평생학습관,영등포구,대림동,37.50301282,126.8961721,버스
선유도공원,영등포구,당산동,37.542245,126.902595,버스
선유도공원,영등포구,당산동,37.542025,126.902915,버스
신길역5호선,영등포구,영등포동2가,37.51855816,126.9148309,버스
국회의사당,영등포구,여의도동,37.53064228,126.9191537,버스
산업은행본점,영등포구,여의도동,37.52796717,126.9208526,버스
더현대서울,영등포구,여의도동,37.52500458,126.9281836,버스
유진투자증권,영등포구,여의도동,37.52553105,126.9269899,버스
파크원타워.LG트윈타워,영등포구,여의도동,37.52709217,126.9272062,버스
신길파크자이아파트,영등포구,신길동,37.50505997,126.9132459,버스
여의도한양아파트,영등포구,여의도동,37.52092035,126.9320647,버스
하나은행여의도지점,영등포구,여의도동,37.52132812,126.9311456,버스
여의도수정아파트,영등포구,여의도동,37.522463,126.9304856,버스
신풍역6번출구,영등포구,신길동,37.50031683,126.9104305,버스
여의도역3번출구,영등포구,여의도동,37.523355,126.923253,버스
영진시장.신길새마을금고,영등포구,신길동,37.500155,126.9154975,버스
문래우체국.문래예술공단,영등포구,문래동3가,37.51425859,126.8951938,버스
문래우체국.문래예술공단,영등포구,문래동2가,37.5141627,126.8947765,버스
대림3동주민센터,영등포구,대림동,37.4978472,126.8988103,버스
대방역,영등포구,신길동,37.512907,126.923495,버스
신길가마산로교차로,영등포구,신길동,37.50636919,126.9109089,버스
대길초등학교,영등포구,신길동,37.4989132,126.9122243,버스
미보빌딩,영등포구,신길동,37.49841755,126.9167141,버스
신길역1호선,영등포구,신길동,37.5167591,126.9166369,버스
신길보라매SK뷰아파트,영등포구,신길동,37.504066,126.919256,버스
현대아파트,영등포구,당산동2가,37.52298716,126.8957767,버스
여의도순복음교회,영등포구,여의도동,37.53001122,126.9241543,버스
래미안에스티움,영등포구,신길동,37.50016491,126.9127738,버스
문래역.문래자이아파트,영등포구,문래동3가,37.51662494,126.8945856,버스
대방역,영등포구,신길동,37.51374786,126.9265562,버스
대방역,영등포구,신길동,37.51358763,126.9259751,버스
대길초등학교,영등포구,신길동,37.49858919,126.9145709,버스
대방천사거리,영등포구,신길동,37.498862,126.919402,버스
대방천사거리,영등포구,신길동,37.49848876,126.9197991,버스
대림코오롱아파트,영등포구,대림동,37.50690736,126.8942967,버스
영등포로터리,영등포구,영등포동3가,37.51861348,126.910372,버스
새길어린이집.신풍역3번출구,영등포구,신길동,37.49934992,126.9074087,버스
새길어린이집.신풍역3번출구,영등포구,신길동,37.4995771,126.9069956,버스
영문초등학교,영등포구,문래동6가,37.520197,126.887835,버스
영문초등학교,영등포구,문래동6가,37.52004716,126.8879576,버스
문래역1번출구,영등포구,문래동3가,37.51663125,126.8942561,버스
양화중학교.홈플러스,영등포구,문래동3가,37.519369,126.8952833,버스
기계회관,영등포구,여의도동,37.52909926,126.9226787,버스
신동아아파트,영등포구,대림동,37.49807251,126.8946317,버스
신영초교,영등포구,대림동,37.49893094,126.8963033,버스
우성5차아파트,영등포구,도림동,37.50760453,126.9032049,버스
우성5차아파트,영등포구,신길동,37.50734058,126.903036,버스
